Churn,Area,Children,Age,Income,Techie,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary
0,1.0,0.25,0.49295774647887325,0.38671548006358203,0,0.5108859613979473,0.6111111111111112,0.0,0.0,0,0,0,1,0,0
0,0.0,0.5,0.6619718309859155,0.08939237654256352,0,0.4021078409170103,0.6111111111111112,0.0,0.0,0,0,0,0,1,0
0,1.0,0.5,0.5774647887323944,0.2910385592468993,1,0.43929835622587177,0.5555555555555556,0.0,0.0,0,1,0,0,1,0
0,0.5,0.375,0.352112676056338,0.21934341086656528,0,0.4658079145717717,0.6666666666666666,0.6666666666666666,0.0,0,0,0,0,1,0
1,1.0,0.375,0.39436619718309857,0.3114643590537017,0,0.4066554379205344,0.6111111111111112,1.0,0.0,0,0,0,1,0,0
0,1.0,0.375,0.1267605633802817,0.5876870799068181,0,0.4712305924899251,0.5,0.3333333333333333,0.5,0,1,0,0,0,0
0,1.0,0.25,0.36619718309859156,0.19944964452806407,0,0.3458543415816651,0.3333333333333333,0.3333333333333333,0.5,0,0,0,1,0,0
0,1.0,0.125,0.18309859154929578,0.4808170805059622,0,0.20614494863989438,0.6666666666666666,0.0,0.0,0,0,0,1,1,0
0,1.0,0.0,0.6619718309859155,0.15733353558151703,0,0.5697256227419156,0.5,0.6666666666666666,0.0,0,0,0,0,1,0
0,0.5,0.0,0.704225352112676,0.09050236977247807,0,0.4236315558639345,0.6666666666666666,0.0,0.0,0,0,0,0,0,0
0,0.5,0.25,0.09859154929577464,0.6283384796925332,0,0.2835180839325431,0.5,0.0,0.0,0,1,0,0,1,0
0,0.5,0.625,0.8169014084507042,0.12344486334219057,1,0.22603228627835853,0.7222222222222222,0.6666666666666666,0.5,0,0,1,0,0,0
0,0.0,0.375,0.323943661971831,0.1457398956292642,0,0.27504580973758636,0.5,0.6666666666666666,0.0,0,0,1,0,1,0
0,1.0,1.0,0.09859154929577464,0.375315975727954,1,0.4250587933518022,0.6111111111111112,0.0,0.5,0,0,1,0,1,0
1,0.5,0.375,0.676056338028169,0.18875658037671367,0,0.3977054977445559,0.8888888888888888,0.3333333333333333,0.5,0,0,1,0,0,0
0,0.5,0.125,0.30985915492957744,0.6670250750284431,0,0.42850450563604076,0.4444444444444444,0.3333333333333333,0.0,0,1,0,0,1,0
0,0.0,0.0,0.6056338028169014,0.11193620320379558,1,0.5374151165865304,0.3333333333333333,0.0,0.5,0,0,1,0,1,0
0,0.0,0.125,0.29577464788732394,0.26576583751649363,0,0.5627832763142394,0.7777777777777778,0.0,0.5,0,1,0,0,0,0
0,0.5,0.125,0.49295774647887325,0.37035803831012915,0,0.6120779577085451,0.7777777777777778,0.0,0.0,0,1,0,0,0,0
0,1.0,0.875,0.7464788732394366,0.2621138077805124,0,0.574443548499136,0.6666666666666666,0.3333333333333333,0.0,0,0,1,0,1,0
1,1.0,0.25,0.5633802816901409,0.02066788312049434,0,0.5811674680664648,0.5555555555555556,0.0,0.5,1,0,0,0,0,0
1,0.0,0.125,0.7746478873239436,0.09133163044890606,1,0.6420788517086019,0.6666666666666666,1.0,0.0,0,0,0,0,0,0
0,0.5,0.5,0.7887323943661971,0.23567311896050042,0,0.29827987160284214,0.7222222222222222,0.3333333333333333,0.0,0,0,0,1,0,0
0,0.5,0.25,0.8309859154929577,0.2945663130800267,0,0.3516781053117383,0.6111111111111112,0.6666666666666666,0.0,0,0,1,0,0,0
0,0.0,0.0,0.38028169014084506,0.1250842217874497,0,0.6106254193978472,0.3333333333333333,0.0,0.0,1,0,0,0,1,0
0,0.0,0.0,0.49295774647887325,0.23796692708546002,0,0.7942952743823408,0.2777777777777778,1.0,0.5,1,0,0,0,0,0
0,0.5,0.0,0.36619718309859156,0.22833243165249836,0,0.18275445088347878,0.4444444444444444,0.0,0.5,0,0,1,0,1,0
0,0.0,0.0,0.9014084507042254,0.09538179586846095,0,0.7750869800497365,0.4444444444444444,0.3333333333333333,0.5,0,1,0,0,0,0
0,1.0,0.625,0.39436619718309857,0.23085756922317374,0,0.7016643310468091,0.3888888888888889,0.3333333333333333,0.5,0,0,0,1,1,0
0,0.5,0.0,0.6197183098591549,0.04469040705654262,0,0.38220264445555624,0.4444444444444444,0.3333333333333333,0.0,0,1,0,0,1,0
0,0.0,0.125,0.9154929577464789,0.0201652812908652,0,0.497100796783904,0.7777777777777778,0.0,0.0,0,1,0,0,1,0
0,0.5,0.0,0.8028169014084507,0.09449860413985106,0,0.5709144225646292,1.0,0.0,0.0,1,0,0,0,1,0
1,0.5,0.0,0.9014084507042254,0.23899493217907405,0,0.3264143301149708,0.2777777777777778,0.0,0.0,0,0,0,0,1,0
0,0.5,0.125,0.5492957746478874,0.1318040955742335,0,0.3207742232506204,0.4444444444444444,0.6666666666666666,0.0,0,1,0,0,0,0
0,1.0,0.25,0.028169014084507043,0.1052951641634546,0,0.062144298950908165,0.7222222222222222,0.0,0.0,0,0,1,0,0,0
1,0.0,0.375,0.323943661971831,0.26770970022339746,0,0.5220018219980941,0.2777777777777778,0.3333333333333333,1.0,1,0,0,0,1,0
0,1.0,0.125,0.056338028169014086,0.780880398957182,0,0.3467407175064865,0.8888888888888888,0.6666666666666666,0.0,0,1,0,0,1,0
1,0.0,0.0,0.5070422535211268,0.17221785913451737,0,0.529094413521844,0.8333333333333334,0.0,0.0,1,0,0,0,0,0
0,0.0,0.0,0.07042253521126761,0.12040855318996514,1,0.48556842195266564,0.2777777777777778,0.3333333333333333,0.5,1,0,0,0,1,0
0,0.0,0.25,0.3380281690140845,0.24695853526819944,0,0.5261184121429492,0.5,0.6666666666666666,0.0,0,0,0,1,1,0
1,1.0,0.75,0.9295774647887324,0.03410617528335835,0,0.6275843124507043,0.5555555555555556,0.0,0.0,0,0,0,1,1,0
0,0.0,0.875,0.2535211267605634,0.04253753120137766,0,0.8105640423124636,0.5,0.3333333333333333,0.5,1,0,0,0,0,0
0,0.5,0.125,0.30985915492957744,0.6018314079732088,0,0.6811588047936475,0.3888888888888889,0.6666666666666666,0.0,0,0,1,0,1,0
0,0.5,0.25,0.43661971830985913,0.5450863191959858,0,0.34953131919958585,0.3333333333333333,0.3333333333333333,0.0,0,0,0,0,1,0
1,0.5,0.25,0.7605633802816901,0.2201969283880526,0,0.5329306366647101,0.6666666666666666,0.6666666666666666,0.5,0,1,0,0,0,1
0,0.0,0.625,0.4647887323943662,0.10446978458223607,0,0.7018106014287961,0.7222222222222222,0.3333333333333333,1.0,0,0,0,1,0,0
0,0.0,0.375,0.8169014084507042,0.6731437833385068,0,0.6807290296558399,0.6666666666666666,0.0,0.0,0,0,0,0,0,0
1,1.0,0.125,0.30985915492957744,0.14995993982038452,0,0.21064434542987512,0.7777777777777778,0.0,0.0,0,0,0,1,0,0
0,0.5,0.375,0.056338028169014086,0.3577867666458354,0,0.7264150868806536,0.4444444444444444,1.0,0.5,0,0,0,0,1,0
0,0.5,0.125,0.5211267605633803,0.5889377628380768,0,0.3793325258907047,0.2777777777777778,0.3333333333333333,0.0,1,0,0,0,1,0
1,1.0,0.625,0.29577464788732394,0.3264700476881488,0,0.5154232025713769,0.7777777777777778,0.6666666666666666,0.0,0,0,0,1,1,0
1,0.5,0.0,0.9436619718309859,0.15216440189937566,0,0.6179688702742101,0.6111111111111112,0.3333333333333333,1.0,0,0,0,1,0,0
0,0.0,0.375,0.09859154929577464,0.09896857469123259,0,0.2578519239976836,0.6666666666666666,0.3333333333333333,0.5,0,0,0,0,1,0
0,0.0,0.25,0.4507042253521127,0.22529765776712668,0,0.5494273599257782,0.5555555555555556,0.3333333333333333,0.0,0,0,0,1,0,0
0,0.0,0.125,0.6338028169014085,0.045897104242093666,0,0.6692883138323099,0.3888888888888889,1.0,0.0,1,0,0,0,1,0
0,0.5,0.25,0.056338028169014086,0.254652321384115,0,0.9742274738246611,0.4444444444444444,0.6666666666666666,0.0,0,1,0,0,1,0
0,0.0,0.125,0.5774647887323944,0.11498828030530958,0,0.37723860042625107,0.7777777777777778,1.0,0.0,0,0,1,0,0,0
0,1.0,0.0,0.29577464788732394,0.2688455674213753,0,0.6763443066992851,0.3888888888888889,0.3333333333333333,0.0,0,1,0,0,1,0
0,0.5,0.375,0.4788732394366197,0.16572842537579716,0,0.4688941066815972,0.3888888888888889,0.0,0.0,0,0,0,0,0,0
1,0.5,0.0,0.4507042253521127,0.031074231363243582,0,0.3505383823083093,0.3888888888888889,0.3333333333333333,0.0,0,0,1,0,1,0
0,0.0,0.25,0.43661971830985913,0.23377760823141483,0,0.8866020509253607,0.5,0.3333333333333333,0.0,0,0,0,1,0,0
0,0.5,0.375,0.7323943661971831,0.2741981637083153,0,0.8326740247634062,0.4444444444444444,0.3333333333333333,0.0,0,1,0,0,1,0
1,0.5,0.25,0.9295774647887324,0.5186601844830094,1,0.7311013866093362,0.5,0.3333333333333333,1.0,0,0,1,0,0,0
0,1.0,0.375,0.2676056338028169,0.17182667707986074,0,0.6614817675380729,0.05555555555555555,0.3333333333333333,0.0,0,0,0,0,0,0
1,0.0,0.0,0.8028169014084507,0.2463346492132737,0,0.20872255168511952,0.3888888888888889,0.3333333333333333,0.0,0,0,0,1,1,0
1,0.0,0.5,0.9859154929577465,0.3836148084157992,1,0.4442789474451082,0.2222222222222222,1.0,0.0,0,1,0,0,1,0
1,0.5,0.25,0.11267605633802817,0.548376436803682,0,0.2784840108400472,0.3888888888888889,0.6666666666666666,0.0,0,0,0,0,0,0
0,0.0,0.125,0.4507042253521127,0.05677080103298583,0,0.46050202705900417,0.6111111111111112,0.0,0.0,1,0,0,0,0,0
0,0.5,0.0,0.49295774647887325,0.5742280885695035,0,0.6242613204522025,0.6111111111111112,1.0,0.0,0,0,1,0,0,0
0,0.5,0.0,0.9154929577464789,0.11500283441234517,1,0.7044033710183819,0.6111111111111112,0.6666666666666666,1.0,0,0,1,0,0,0
0,0.0,0.25,0.4647887323943662,0.016907991280149335,0,0.260307176838181,0.1111111111111111,0.6666666666666666,0.0,0,0,1,0,0,0
0,0.0,0.625,1.0,0.12900065113457754,0,0.5295492714887852,0.3333333333333333,0.3333333333333333,0.0,0,0,0,0,0,0
0,1.0,0.25,0.7464788732394366,0.9325368625210155,0,0.5620156487848207,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1,1,0
0,0.5,0.125,0.4225352112676056,0.2122163455073857,0,0.4198220877764609,0.7222222222222222,1.0,0.0,0,1,0,0,0,0
0,0.5,0.375,0.5211267605633803,0.18623297907289205,0,0.5522804795002907,0.5555555555555556,0.6666666666666666,0.0,0,0,0,1,1,0
0,0.5,0.5,0.11267605633802817,0.17016427463179523,0,0.704787833963802,0.5555555555555556,0.3333333333333333,0.0,0,1,0,0,1,0
0,0.5,0.0,0.4225352112676056,0.539021541938104,0,0.2685764420876025,0.3333333333333333,0.3333333333333333,0.5,0,0,1,0,1,0
0,0.5,0.0,0.22535211267605634,0.041489716350965176,0,0.3977933164487992,0.16666666666666666,0.3333333333333333,0.0,0,1,0,0,1,0
0,0.0,0.0,0.9859154929577465,0.41646973477484756,0,0.41093986118658377,0.5,0.0,0.0,0,0,0,1,1,0
0,1.0,0.25,0.704225352112676,0.255400645054195,0,0.4350196934150204,0.8333333333333334,0.3333333333333333,0.0,0,0,0,1,1,0
1,0.5,0.125,0.29577464788732394,0.35924735214300735,0,0.2900578383586904,0.6111111111111112,0.3333333333333333,0.0,0,0,1,0,0,0
1,0.0,0.125,0.8028169014084507,0.5477462439690408,1,0.46432781643620524,0.3333333333333333,0.0,0.0,0,1,0,0,0,0
1,0.5,0.0,0.9577464788732394,0.3256868750173335,1,0.619624718768365,0.3333333333333333,0.3333333333333333,0.0,0,0,1,0,0,0
0,1.0,0.25,0.11267605633802817,0.7024930295934319,0,0.7251878840232872,0.6111111111111112,0.3333333333333333,0.5,0,0,1,0,1,0
0,0.0,0.5,0.056338028169014086,0.592374715214532,1,0.5580296396880454,0.6666666666666666,0.3333333333333333,0.0,0,0,0,1,0,0
1,0.5,0.0,0.647887323943662,0.3602316949155146,0,0.5017951724448738,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1,1,0
0,0.5,0.25,0.36619718309859156,0.22702563455300254,0,0.5816288692328101,0.5555555555555556,0.0,0.0,1,0,0,0,0,0
0,0.0,0.375,0.8873239436619719,0.4133609775120449,0,0.4241102948709246,0.8333333333333334,1.0,0.5,0,0,0,1,1,0
0,0.0,0.25,0.5915492957746479,0.15684581128352426,0,0.3052309903001841,0.8888888888888888,0.0,0.5,0,0,0,0,0,0
0,0.0,0.375,0.1267605633802817,0.23350827639510616,0,0.8129551959701211,0.5,0.6666666666666666,0.0,0,0,0,1,0,0
0,0.0,0.0,0.7605633802816901,0.3066011041877583,0,0.1363512734615716,0.4444444444444444,0.6666666666666666,0.0,0,0,0,0,1,0
1,0.0,0.0,0.07042253521126761,0.38495524167377726,0,0.5269570666497091,0.5555555555555556,0.3333333333333333,0.0,0,0,0,0,0,0
0,1.0,0.125,0.4507042253521127,0.07357933924839195,0,0.41128306007126925,0.5555555555555556,0.0,0.0,0,1,0,0,0,0
0,0.0,0.25,0.09859154929577464,0.23138264906255784,1,0.48363488563293905,0.3333333333333333,0.0,0.0,0,0,1,0,0,0
0,1.0,0.25,0.38028169014084506,0.4897202320603853,0,0.4458296393943752,0.4444444444444444,0.6666666666666666,0.5,0,0,1,0,0,0
1,0.5,0.125,1.0,0.991029010135561,1,0.4138161920070409,0.5555555555555556,0.0,0.0,0,0,0,0,0,0
0,0.0,0.25,0.16901408450704225,0.8294218227353426,0,0.4659723134451171,0.6111111111111112,0.6666666666666666,0.5,0,0,0,0,1,0
0,1.0,0.5,0.8450704225352113,0.28614999640594413,0,0.3801000783083056,0.6666666666666666,0.3333333333333333,0.0,0,0,0,1,0,0
0,0.5,0.125,0.9859154929577465,0.0953938434348404,0,0.40093549555219443,0.5555555555555556,0.0,0.5,0,0,0,1,0,0
0,0.5,0.25,0.6197183098591549,0.5830097133301794,0,0.40049485698653425,0.5,0.0,0.0,0,0,0,1,0,0
1,0.5,0.5,0.704225352112676,0.5830211949035075,0,0.3760012320597117,0.3888888888888889,1.0,0.0,0,1,0,0,1,0
0,0.0,0.0,0.9577464788732394,0.27987612514365107,0,0.6777093086809947,0.6111111111111112,0.0,0.0,1,0,0,0,1,0
0,0.0,0.75,0.7887323943661971,0.5131010815884643,1,0.33992971341057693,0.3333333333333333,0.3333333333333333,0.5,0,0,1,0,0,0
1,0.0,0.0,0.5633802816901409,0.46876627988049135,1,0.633015762073773,0.3333333333333333,1.0,1.0,1,0,0,0,1,0
0,1.0,0.0,0.08450704225352113,0.019668015967149115,1,0.6792375235599795,0.4444444444444444,0.0,0.5,1,0,0,0,0,0
1,1.0,0.5,0.22535211267605634,0.14330329554305538,0,0.5734902496389268,0.5,0.3333333333333333,0.0,1,0,0,0,1,0
0,0.5,0.125,0.5774647887323944,0.6452370916592595,0,0.6409491332604504,0.3333333333333333,0.6666666666666666,0.0,1,0,0,0,0,0
0,0.0,0.375,0.7887323943661971,0.04558863802908929,0,0.48775451470028636,0.7222222222222222,0.0,0.0,0,1,0,0,0,0
1,0.0,0.5,0.2676056338028169,0.1985448642073514,0,0.32280999324897236,0.1111111111111111,0.0,0.0,0,0,0,1,0,0
0,1.0,0.0,0.36619718309859156,0.7698791111612778,0,0.39299858462227283,0.3888888888888889,1.0,0.0,0,0,1,0,0,0
1,0.5,0.375,0.2535211267605634,0.15375249754540943,0,0.3589625397598477,0.3333333333333333,0.0,0.0,0,0,0,0,1,0
0,0.5,0.125,0.30985915492957744,0.1722708199128969,0,0.5270185340951743,0.4444444444444444,0.0,0.0,0,0,1,0,0,0
0,0.5,0.875,0.7323943661971831,0.21897236199330786,0,0.4955619212224997,0.4444444444444444,0.0,0.5,1,0,0,0,1,0
1,0.5,0.0,0.5633802816901409,0.14601052116397603,0,0.46052661494079095,0.3888888888888889,0.6666666666666666,0.0,0,0,1,0,0,0
0,0.0,0.0,0.4507042253521127,0.0022766666211177016,0,0.472144641189717,0.5555555555555556,0.0,0.0,0,0,1,0,1,0
0,0.0,0.75,0.9014084507042254,0.08249558949914708,0,0.6990235576639073,0.5555555555555556,0.6666666666666666,0.0,0,1,0,0,0,0
0,0.5,0.125,0.22535211267605634,0.8815343392431363,0,0.3845293748765314,0.3333333333333333,0.6666666666666666,0.0,0,0,0,1,0,0
0,1.0,0.0,0.6619718309859155,0.2749751913117156,0,0.4270329352331691,0.3333333333333333,0.6666666666666666,0.0,0,0,0,1,1,0
0,0.5,0.125,0.9859154929577465,0.10550838183152601,0,0.8450906294675296,0.4444444444444444,0.3333333333333333,0.0,0,0,0,1,1,0
0,0.5,0.25,0.6901408450704225,0.1938772812248866,0,0.2508130995462004,0.6666666666666666,0.3333333333333333,0.0,1,0,0,0,0,0
0,1.0,0.25,0.18309859154929578,0.09203055101121531,0,0.33347252550893336,0.4444444444444444,0.6666666666666666,1.0,1,0,0,0,0,0
0,0.0,0.75,0.014084507042253521,0.2307507582487625,0,0.6719612779942592,0.5555555555555556,1.0,0.5,0,0,0,1,1,0
0,1.0,0.0,0.38028169014084506,0.5948677528935787,0,0.7455162096385517,0.6111111111111112,0.3333333333333333,0.5,1,0,0,0,1,0
0,0.5,0.375,0.8169014084507042,0.17101342592117189,1,0.48467244526918096,0.3333333333333333,0.6666666666666666,0.5,0,1,0,0,0,0
0,1.0,0.0,0.3380281690140845,0.26753553607587155,0,0.2102929846578747,0.4444444444444444,0.0,0.0,0,1,0,0,0,0
0,0.0,0.5,0.2676056338028169,0.4247767339338627,0,0.5040225484547466,0.7222222222222222,0.0,0.5,0,0,0,0,0,1
1,1.0,0.5,0.18309859154929578,0.26236332986002264,1,0.683035319948671,0.8888888888888888,0.3333333333333333,1.0,0,0,0,1,0,0
0,0.5,0.375,0.30985915492957744,0.2330738363000937,0,0.9413534833303157,0.8333333333333334,0.0,0.0,0,0,1,0,1,0
0,0.5,0.0,0.8169014084507042,0.11682775772230812,0,0.4806644109025312,0.6666666666666666,0.3333333333333333,0.0,0,1,0,0,1,0
0,0.0,0.0,0.4788732394366197,0.1213603917900929,0,0.5424419608725034,0.6666666666666666,0.3333333333333333,1.0,0,0,0,1,1,0
0,0.0,0.75,0.14084507042253522,0.09855523805142175,0,0.2623075231431935,0.3333333333333333,0.3333333333333333,0.0,0,0,0,0,1,0
0,0.0,0.125,0.971830985915493,0.9178550027681103,0,0.2168206534231166,0.9444444444444444,0.0,0.0,0,0,0,1,0,0
1,0.5,0.375,0.2676056338028169,0.2324880334919111,1,0.2699449266598046,0.5555555555555556,0.0,0.0,0,1,0,0,0,0
0,1.0,0.875,0.3380281690140845,0.6357106200429621,0,0.4732888821972228,0.3888888888888889,0.3333333333333333,0.5,0,0,0,1,1,0
0,1.0,0.0,0.2676056338028169,0.3827318592556399,0,0.2589063235905211,0.2222222222222222,0.3333333333333333,1.0,0,1,0,0,0,0
0,0.5,0.125,0.8028169014084507,0.13429462671262424,0,0.5231760619879195,0.4444444444444444,0.6666666666666666,0.0,0,0,0,0,0,0
0,0.0,0.75,0.49295774647887325,0.6050688882271261,0,0.3746418775830982,0.6111111111111112,0.3333333333333333,0.0,1,0,0,0,0,0
0,0.5,0.125,0.5774647887323944,0.30626417660988436,0,0.62801691134106,0.8888888888888888,0.3333333333333333,0.5,0,0,0,0,0,0
1,0.5,0.0,0.9154929577464789,0.32120526118032355,0,0.39547335145655366,0.7222222222222222,0.6666666666666666,0.5,0,0,1,0,1,0
1,0.5,0.625,0.9577464788732394,0.5496332648023556,0,0.6272691816663462,0.4444444444444444,0.3333333333333333,1.0,1,0,0,0,0,0
0,0.0,0.0,0.49295774647887325,0.09502813106749604,0,0.22900672696922006,0.6666666666666666,0.6666666666666666,0.0,0,0,0,1,0,0
1,1.0,0.0,0.676056338028169,0.24511113394848152,0,0.3136016658784632,0.5555555555555556,0.6666666666666666,1.0,1,0,0,0,1,0
0,0.0,0.125,0.0,0.2803694285160075,0,0.30414695169700184,0.5555555555555556,0.3333333333333333,0.5,0,0,1,0,0,0
0,1.0,0.75,0.0,0.1647509553760567,0,0.6127573525715971,0.7222222222222222,0.3333333333333333,0.0,0,1,0,0,1,0
0,0.0,0.125,0.028169014084507043,0.6376109012849093,0,0.4812733249019847,0.3333333333333333,0.0,1.0,0,0,1,0,0,0
0,0.5,0.125,0.3380281690140845,0.7310058998307114,0,0.4044380015196307,0.3888888888888889,0.6666666666666666,0.0,0,0,0,1,0,0
0,0.0,0.125,0.7323943661971831,0.07612452914431633,0,0.6294378236232202,0.5,0.6666666666666666,0.0,0,0,0,1,1,0
0,0.0,0.125,0.323943661971831,0.5967587356782533,0,0.7069554785712762,0.5555555555555556,0.0,0.0,0,0,1,0,0,0
0,1.0,0.0,0.39436619718309857,0.22950929291862646,0,0.5891072135921442,0.3888888888888889,0.0,0.5,0,0,0,1,1,0
1,1.0,0.25,0.19718309859154928,0.23458447175423808,0,0.8854324644797343,0.5555555555555556,1.0,0.5,1,0,0,0,0,0
1,1.0,0.0,0.352112676056338,0.2891821020383593,0,0.5410103183306607,0.3333333333333333,0.6666666666666666,0.5,0,1,0,0,0,0
0,1.0,0.125,0.15492957746478872,0.3040068346086639,0,0.5901294939033488,0.6111111111111112,0.6666666666666666,0.0,0,0,0,0,0,0
1,0.5,0.0,0.5774647887323944,0.37500936920640415,0,0.5074929538902669,0.4444444444444444,0.0,0.5,0,0,0,1,1,0
0,0.5,0.125,0.14084507042253522,0.8200619147884524,0,0.5484040320023783,0.4444444444444444,0.3333333333333333,0.0,0,0,0,1,1,0
0,0.0,0.5,0.4647887323943662,0.4601099012964717,0,0.9351011304385052,0.5,0.0,0.0,0,0,0,0,0,0
0,0.5,0.0,0.43661971830985913,0.32106877599878975,0,0.5569193401861666,0.6111111111111112,0.3333333333333333,0.0,0,0,1,0,0,0
0,0.5,0.0,0.352112676056338,0.4563811390739529,0,0.5022068755663742,0.6111111111111112,0.0,0.5,0,0,0,0,0,0
0,0.0,0.375,0.49295774647887325,0.1343095851004108,0,0.5704202658687269,0.5,0.6666666666666666,0.5,0,1,0,0,0,0
0,0.0,0.125,0.0,0.2784516823456175,0,0.5430603626805183,0.6666666666666666,0.3333333333333333,0.0,0,0,1,0,0,0
1,1.0,0.125,0.19718309859154928,0.5417825368989062,0,0.3287007790281479,0.3888888888888889,0.6666666666666666,0.5,1,0,0,0,1,0
0,1.0,0.125,0.18309859154929578,0.21794654001574917,0,0.23223088762854147,0.2222222222222222,0.0,0.0,0,0,0,0,0,0
0,0.0,0.25,0.6901408450704225,0.3748183869796371,0,0.5320680587616129,0.4444444444444444,0.3333333333333333,0.5,0,0,0,1,0,0
1,0.5,0.25,0.38028169014084506,0.17726498088601036,0,0.26983220245808787,0.5,0.6666666666666666,0.0,0,0,1,0,0,0
0,0.5,0.125,0.8591549295774648,0.2229385178728073,0,0.5965518366985498,0.4444444444444444,0.3333333333333333,0.5,1,0,0,0,1,0
0,0.0,0.0,0.647887323943662,0.19444966191213636,0,0.2707937466757373,0.7777777777777778,0.3333333333333333,0.0,0,0,0,1,1,0
0,1.0,0.25,0.28169014084507044,0.6822854605360132,0,0.4975282564446223,0.5555555555555556,0.0,0.0,0,0,1,0,0,1
0,0.5,0.25,0.19718309859154928,0.12145491262967406,0,0.4196134632342336,0.7222222222222222,0.0,0.5,0,1,0,0,1,0
0,0.5,0.375,0.39436619718309857,0.4539988743206769,0,0.5239813962146129,0.3888888888888889,0.3333333333333333,0.0,0,0,0,1,1,0
0,0.0,0.5,0.6056338028169014,0.13225923484369656,0,0.5640797113718276,0.3333333333333333,0.3333333333333333,0.5,0,0,0,0,1,0
0,0.0,0.125,0.5492957746478874,0.9647653154283318,0,0.4529433497634317,0.16666666666666666,0.3333333333333333,0.0,0,1,0,0,0,0
0,0.5,0.0,1.0,0.15512268586666028,0,0.6091056757765065,0.2777777777777778,0.0,0.5,0,0,0,0,0,0
1,1.0,0.5,0.08450704225352113,0.15027673421685928,0,0.602931258455021,0.4444444444444444,0.0,0.5,0,1,0,0,0,0
0,0.0,0.125,0.11267605633802817,0.3852939480869556,0,0.16300518203772602,0.4444444444444444,0.6666666666666666,0.0,0,0,0,0,0,0
0,0.0,0.5,0.3380281690140845,0.4184558852483048,0,0.7386746909431074,0.6111111111111112,0.3333333333333333,0.5,1,0,0,0,0,0
0,0.5,0.25,0.3380281690140845,0.26519070772013714,0,0.4236456746266745,0.6111111111111112,0.0,0.0,0,0,0,1,0,0
0,1.0,0.75,0.8873239436619719,0.37365818208044976,0,0.4268775723679774,0.3333333333333333,0.0,0.0,0,0,0,1,0,0
0,0.5,0.5,0.8732394366197183,0.1740788442874685,0,0.5609867637164062,0.7777777777777778,0.6666666666666666,0.0,0,0,0,1,0,0
0,1.0,0.125,0.8169014084507042,0.49617958733123196,0,0.09045520099640063,0.6666666666666666,0.6666666666666666,1.0,0,0,0,0,1,0
1,0.5,0.75,0.09859154929577464,0.15465840985222487,1,0.5518531875704739,0.5555555555555556,0.3333333333333333,0.0,0,0,0,1,0,0
0,0.5,0.0,0.7746478873239436,0.07763637744071362,0,0.44889662998687413,0.5,0.3333333333333333,0.0,0,0,0,0,1,0
0,1.0,0.0,0.7183098591549296,0.098782282121177,0,0.8058235265348592,0.5,0.0,0.0,0,1,0,0,0,0
0,0.0,0.25,0.15492957746478872,0.4877448354549044,0,0.7163417602392373,0.5,0.0,0.5,1,0,0,0,1,0
1,0.0,0.0,0.1267605633802817,0.38520904912924797,0,0.5417094794615488,0.6111111111111112,0.0,1.0,0,0,1,0,1,0
0,0.0,0.0,0.08450704225352113,0.3814295901005551,0,0.3027856770686557,0.4444444444444444,0.0,0.5,0,1,0,0,0,0
1,0.5,0.375,0.14084507042253522,0.14217179457718826,1,0.2864430397718769,0.5555555555555556,0.0,0.5,0,0,1,0,0,0
1,0.0,0.0,0.0,0.2616860787459664,0,0.6440705093270241,0.5555555555555556,0.0,0.0,0,1,0,0,0,0
1,0.0,0.625,0.5211267605633803,0.0805897291828362,1,0.6783915272965947,0.2222222222222222,0.0,0.0,0,0,1,0,1,0
0,1.0,0.125,0.39436619718309857,0.6093583069951162,0,0.6641982174892616,0.4444444444444444,0.3333333333333333,0.0,1,0,0,0,1,0
0,0.5,0.5,0.676056338028169,0.12051819412963326,0,0.44029647826100216,0.6111111111111112,0.6666666666666666,0.0,1,0,0,0,0,0
0,0.5,0.125,0.29577464788732394,0.6504222348591401,0,0.3389254175793505,0.6111111111111112,0.0,0.0,0,0,0,0,0,0
0,0.5,0.375,0.07042253521126761,0.25162563311376307,0,0.534526417729913,0.4444444444444444,0.0,0.0,0,0,1,0,1,0
0,0.5,0.125,0.5492957746478874,0.39598911449821117,0,0.3797655363712317,0.4444444444444444,0.3333333333333333,0.0,0,0,0,0,1,0
0,1.0,0.5,0.5915492957746479,0.1556869809388903,0,0.35232152556732854,0.3333333333333333,0.0,0.0,0,1,0,0,1,0
0,0.5,0.25,0.9859154929577465,0.18686964039954906,0,0.7092703909101372,0.5555555555555556,0.0,0.5,0,1,0,0,0,0
0,0.5,0.75,0.36619718309859156,0.6860322536800262,0,0.4191308896277583,0.6111111111111112,0.3333333333333333,0.0,1,0,0,0,1,0
0,1.0,0.875,0.704225352112676,0.5419691528935626,0,0.8027140102289871,0.7222222222222222,0.3333333333333333,0.0,0,0,0,1,0,0
0,1.0,0.125,0.9436619718309859,0.3363265741095534,0,0.4565191805650826,0.4444444444444444,0.3333333333333333,0.5,0,0,1,0,0,0
1,0.5,0.375,0.014084507042253521,0.6320456533229493,0,0.47558922397293624,0.6111111111111112,1.0,0.0,0,1,0,0,0,0
