Churn,Tenure,Techie,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure
0,58.06953,0,10.58549,13,0,0
0,55.29166,0,7.792609,9,1,0
0,68.82747,0,10.83194,10,1,1
0,68.26584,0,14.03414,15,1,0
0,58.42342,0,6.188606,11,0,1
0,50.84495,0,12.56263,10,0,0
0,63.87305,0,12.63827,8,1,0
0,43.18866,0,11.51328,12,0,0
0,64.2522,1,15.53819,12,0,0
0,48.79391,0,7.839258,11,2,0
0,70.24032,0,10.377,17,1,0
0,66.8616,0,14.54649,18,1,0
0,43.2029,1,12.60035,5,2,0
0,48.36469,0,8.951771,14,2,0
0,46.39161,0,11.46459,18,1,1
0,65.51344,0,8.203522,12,2,1
0,70.74092,0,10.65361,11,0,0
0,51.04299,0,11.90936,11,2,0
0,69.78016,0,6.506202,11,0,1
1,59.99904,0,11.24126,15,2,1
0,58.50038,0,5.625894,9,1,1
0,65.84668,0,13.62004,11,2,0
0,47.40865,0,8.820682,15,0,0
0,64.91404,0,8.677024,12,0,1
0,69.27282,0,10.55534,12,2,0
0,62.20392,0,9.650912,9,0,2
1,63.07037,0,14.48734,10,0,2
0,41.54053,0,8.28654,8,0,0
0,55.27064,0,9.501931,9,2,0
1,48.00544,0,6.958282,8,0,0
0,70.84337,0,9.970674,11,0,1
0,70.14056,0,12.84373,13,0,2
0,68.53399,0,10.92276,14,0,0
0,67.8068,1,13.28437,12,1,2
0,69.18745,0,13.4615,3,0,0
0,70.40235,0,8.519894,16,1,0
0,58.17786,0,4.923851,10,1,1
0,68.9214,0,9.245218,11,3,0
0,70.33868,0,9.770236,12,0,2
0,70.27195,0,8.029455,11,0,0
0,55.57772,0,6.613346,10,3,1
1,62.77522,0,10.28906,12,0,0
0,48.98259,0,13.72727,14,2,0
1,45.75966,0,12.31061,12,1,1
0,55.16171,1,7.933279,10,0,1
0,67.70405,0,7.008718,9,0,0
0,58.58252,1,15.76993,18,0,0
0,63.78532,0,8.520883,16,1,0
0,39.52545,0,9.918598,13,0,0
0,63.83787,0,7.30183,14,3,1
0,71.12765,1,8.772844,5,2,0
0,54.23761,1,7.476446,11,1,1
0,61.08796,0,15.23668,12,3,1
0,69.63521,1,11.10738,13,0,0
0,51.35655,0,6.936363,10,0,1
0,62.71297,0,6.238718,11,0,0
0,65.40394,0,10.09073,10,1,0
0,46.68593,0,11.5167,9,1,1
0,67.5017,1,9.218559,9,0,0
0,58.69071,0,10.0174,14,2,0
0,67.71293,0,10.9825,16,1,0
0,60.96912,0,9.883574,10,0,1
0,59.9904,0,14.7633,8,2,0
0,64.94053,0,6.471674,17,2,0
0,51.38074,0,8.553943,15,0,0
0,60.12954,0,9.059994,12,2,1
0,52.95931,0,12.68768,4,3,1
0,70.28492,0,9.698516,11,2,0
0,46.076,0,13.67308,11,1,0
0,70.45268,0,10.8116,13,0,0
0,62.86179,0,9.89943,8,3,0
0,68.3486,0,9.674462,14,0,0
0,68.04513,0,10.13542,10,3,0
0,51.19372,0,7.75187,17,2,0
0,63.20163,0,12.98864,16,1,0
0,65.50762,0,8.306153,10,2,0
0,71.805,1,8.239022,11,2,1
0,63.83868,0,5.646236,13,0,0
0,71.97382,0,8.595905,14,2,0
0,51.68157,0,8.413018,9,3,1
0,68.67656,0,5.448899,13,1,1
0,67.72471,0,10.23826,5,3,1
0,66.21743,0,7.134899,6,0,0
0,66.29727,0,15.06607,11,0,0
0,51.67996,0,13.4777,10,1,1
0,70.11749,0,9.432528,16,1,0
0,63.25715,0,12.92389,11,0,0
0,55.36779,0,6.917469,6,1,0
0,70.42914,0,12.94624,13,2,0
0,61.35472,0,7.746416,14,0,0
0,67.08536,1,13.64852,9,1,0
0,47.59384,0,10.11368,15,0,0
0,64.77844,0,11.38673,14,2,1
0,69.22361,1,8.746045,15,1,0
1,65.97991,1,17.03441,15,1,0
0,68.78508,1,11.62325,11,1,0
0,46.38121,1,6.216534,15,2,0
0,40.80483,0,14.22906,12,1,0
1,50.98888,1,7.809647,12,1,0
0,66.19976,0,6.436341,12,0,2
0,46.77244,0,14.91826,17,3,0
0,38.64796,0,10.47687,9,0,1
0,58.3401,0,6.082661,10,2,0
0,51.74095,0,16.93215,16,0,2
0,51.91699,0,7.382948,8,2,0
0,52.66362,0,6.40204,20,1,1
0,65.09341,0,9.584041,9,3,1
0,60.19463,0,7.915988,17,2,1
0,66.98322,0,11.90247,9,0,0
0,54.51932,0,6.593316,14,0,0
0,57.67058,0,13.19842,15,0,0
0,63.90801,0,6.134364,15,0,2
0,69.59294,0,12.89589,8,0,0
1,58.17852,0,12.17266,13,0,1
0,54.06378,0,7.805258,13,0,0
0,58.08347,0,8.739705,17,0,2
0,67.44709,0,11.80989,13,1,0
0,51.47333,0,10.7128,8,1,0
0,69.22859,0,6.627375,10,1,2
0,60.49719,0,16.12716,15,0,0
0,67.86978,0,11.15453,13,1,0
0,53.62757,1,6.249562,15,1,0
0,68.36641,1,5.227959,11,1,0
0,66.57411,0,3.644552,13,1,0
0,65.9999,0,11.86573,11,2,1
0,62.08636,0,8.7275,10,1,0
0,70.99802,0,8.921223,10,0,0
0,66.49538,0,7.739197,12,2,1
0,56.53633,0,8.646262,14,0,0
0,45.69588,0,9.467795,17,0,0
0,67.56344,1,5.659416,13,1,0
0,65.84526,0,8.97713,14,1,0
0,68.90677,0,13.27635,12,0,0
0,66.78392,0,9.143699,13,2,0
0,67.50379,0,10.5792,12,1,0
0,60.58684,0,8.117138,18,2,0
0,44.79567,0,12.65954,13,2,1
0,66.1916,0,5.189933,19,0,0
0,62.4919,1,8.588839,12,2,1
0,58.52641,0,6.949099,14,0,1
0,57.7475,0,8.635838,12,0,0
0,64.51973,0,10.085,14,1,0
1,40.82315,0,8.590631,15,2,0
1,52.15024,0,8.383716,6,1,0
0,60.49154,0,14.46154,15,2,1
0,67.98943,0,11.51699,13,1,0
0,53.32394,0,11.84544,12,0,1
0,71.09348,0,12.34344,14,1,0
0,60.24235,0,16.01387,17,0,0
1,50.69374,0,7.06386,12,1,0
0,63.36271,0,14.6305,13,2,0
0,47.3962,0,10.44765,12,0,0
0,66.64396,0,10.36513,12,3,0
0,60.57969,0,10.77203,11,2,1
0,55.97831,0,11.16447,13,1,0
0,70.68617,0,7.521116,13,0,0
0,58.73351,0,13.57171,16,1,2
0,71.51635,0,5.148274,10,1,1
0,48.77002,0,11.06785,17,2,0
0,68.34459,0,10.7048,11,2,2
1,61.27787,1,12.74847,11,3,0
0,65.63224,0,8.185725,13,0,0
0,63.08151,0,10.17943,6,1,1
1,42.01957,1,18.19674,20,1,0
0,65.68687,1,10.93051,15,2,1
0,60.14219,0,10.6054,10,0,0
0,47.94936,0,10.87091,9,0,0
0,68.22138,0,10.24287,4,2,1
0,39.97152,0,7.477674,11,0,1
0,64.87596,0,12.29465,15,3,1
0,50.53589,0,15.34081,7,2,0
0,60.95525,0,5.448102,12,1,0
0,67.21909,0,7.838764,18,2,0
0,48.87162,0,8.946399,10,0,0
0,70.28113,0,11.51007,13,1,0
0,47.16189,0,8.549542,12,3,1
0,65.2185,0,8.312154,15,1,1
0,39.70805,1,12.52796,10,0,0
0,66.33852,0,8.898543,10,0,0
0,58.2471,0,11.43794,10,1,0
0,68.4249,1,10.97136,19,1,1
0,61.16472,0,8.935074,10,1,0
0,59.9106,0,9.279998,10,1,0
0,55.24136,0,1.896422,12,1,0
0,67.69161,0,9.169502,13,1,0
0,59.0652,1,16.42412,11,2,1
0,62.58001,0,8.571698,13,1,0
0,69.0717,0,14.40307,11,0,1
0,68.55021,0,11.84676,11,1,2
0,69.06918,0,7.256689,15,1,1
0,53.89174,0,12.02012,8,0,0
0,60.1541,0,11.16856,11,1,0
0,53.79108,0,11.27511,13,3,0
0,57.16367,0,9.847624,12,2,1
0,63.71108,0,8.520277,10,0,0
0,64.62702,0,13.88653,19,1,0
0,50.02645,0,9.622541,14,0,0
0,58.08952,0,8.484101,11,2,0
0,70.67844,0,9.302148,13,1,1
0,69.6864,0,9.193075,10,1,0
0,70.74838,0,12.15309,9,2,0
0,64.07652,0,6.947436,10,0,0
0,41.6814,0,7.974716,12,0,1
0,68.51142,0,7.048181,11,1,0
0,61.60969,0,14.78396,15,1,0
0,55.39854,0,11.51231,20,1,1
0,71.77654,0,15.44335,12,3,0
0,71.88568,0,10.33234,11,0,0
0,71.44783,0,10.53777,6,1,0
0,67.99043,0,8.191163,10,0,0
0,63.25754,0,11.00449,19,2,0
0,49.39534,0,7.627174,15,1,0
0,55.63139,0,11.05068,14,1,0
0,71.12548,0,10.85703,13,1,0
0,63.48369,0,8.627751,15,1,1
0,65.13371,0,10.05475,15,2,0
0,71.48941,0,12.96924,16,0,1
0,44.03142,0,11.73898,12,1,0
0,60.77973,0,9.44465,12,0,0
0,60.06981,0,11.75848,10,1,0
0,65.61856,0,8.264893,14,0,0
0,65.25094,1,10.63561,10,1,0
0,53.19577,0,9.523458,10,1,0
0,54.55457,0,7.779153,7,0,1
0,69.66502,0,12.37071,14,0,0
0,43.51853,0,7.21347,14,0,0
0,69.60418,0,4.399685,15,2,1
0,70.66353,0,15.1958,13,0,0
0,55.31399,0,11.59084,10,0,0
0,59.8036,0,11.82966,15,3,1
0,44.59709,0,13.88509,6,1,1
0,63.30112,0,12.25736,10,1,0
0,65.66053,1,5.218632,18,1,1
0,69.59174,0,8.332089,12,1,2
1,56.82842,0,9.900113,17,1,0
0,65.79102,0,14.11463,15,2,0
0,64.82387,1,9.627499,10,0,1
0,65.2908,0,10.78419,18,2,0
0,61.06693,0,6.594636,13,1,1
0,57.43476,0,7.110611,13,0,1
0,70.87198,0,7.861612,8,1,0
0,70.38624,0,11.20429,8,3,2
0,56.19179,0,15.68123,12,1,2
0,46.12924,0,6.751561,15,1,0
0,68.79253,0,10.20077,13,0,0
0,56.36817,0,10.46515,10,1,1
0,69.61652,0,6.499849,12,0,0
0,40.73541,0,7.009923,9,3,0
0,60.97847,0,5.822048,17,0,0
0,56.97428,0,10.36212,17,0,0
1,69.70038,0,8.786155,11,2,0
0,43.18342,0,7.223478,11,1,0
0,45.72582,1,4.541255,8,0,1
0,59.52332,0,9.663191,7,2,0
0,63.89833,0,9.994273,15,0,1
0,64.49464,0,10.1879,11,3,0
0,63.60495,0,3.338743,14,0,1
0,71.023,0,10.32568,13,0,0
0,56.03541,0,10.13592,8,3,1
0,67.63205,0,12.38301,19,0,0
0,70.03794,0,10.95526,11,3,0
0,55.09556,0,9.06452,13,0,0
0,39.27244,0,6.91129,14,2,0
0,43.99275,0,11.70344,10,1,1
0,69.25731,0,7.330071,16,1,0
0,67.27889,0,7.238963,14,0,1
0,56.56411,0,2.637703,18,3,0
0,69.40052,0,7.74027,13,0,1
0,55.72308,0,8.634479,14,0,0
0,66.7439,0,12.78383,10,0,0
0,60.81814,1,9.530065,8,1,0
0,68.03889,0,8.727337,14,0,0
0,62.71338,0,8.523796,14,1,0
0,52.11755,0,9.764736,15,1,0
0,49.67473,0,7.711873,13,2,1
0,56.78051,0,10.27532,9,1,0
0,44.97817,0,8.01575,12,1,0
0,57.04063,0,12.03825,12,1,1
1,55.15311,0,9.831078,9,2,1
0,64.44587,0,5.083439,12,0,1
0,68.69369,0,15.16928,17,1,1
0,42.32324,1,10.58255,9,1,2
0,61.0537,0,10.79421,11,0,1
0,41.93978,0,12.22463,12,1,1
0,57.692,1,7.473136,12,1,0
0,60.78096,0,11.38611,9,1,0
0,57.6786,0,10.60642,8,3,0
0,63.99474,0,8.546718,14,1,0
0,67.68938,0,9.233657,11,1,1
0,63.79124,1,14.90809,17,0,0
0,44.40526,0,12.14372,11,0,0
0,69.66186,1,8.330085,13,0,0
0,56.07932,0,8.827268,9,0,0
0,68.6654,0,12.18916,12,3,0
0,56.79773,0,8.81118,11,1,0
0,55.44991,0,8.878152,14,0,0
0,60.7968,0,12.12987,14,2,0
0,50.31252,0,11.72749,13,0,0
0,66.12623,0,6.721308,11,1,0
0,43.50453,0,12.85761,4,1,0
0,52.86954,0,7.246368,15,2,1
0,71.70793,0,14.98482,11,0,0
0,57.72738,0,10.93917,13,0,0
0,61.28236,0,3.624683,10,0,0
0,51.87037,0,14.93768,10,2,1
0,46.2718,0,9.545938,15,2,0
0,51.22665,0,11.56322,12,1,0
0,58.85409,0,12.53408,16,1,1
0,47.37824,0,10.02345,11,0,0
0,69.54041,0,15.80514,15,0,0
0,44.72241,0,18.45023,12,0,0
0,68.54712,1,12.32015,9,0,0
0,57.06365,0,9.438457,14,2,0
0,50.14744,1,7.778344,18,2,1
0,55.29606,0,8.020199,12,2,0
0,56.3981,1,10.77725,7,1,0
1,69.13685,1,14.02417,11,1,1
0,70.89738,0,10.20316,13,0,0
0,45.93241,0,7.563689,17,0,0
0,70.14712,1,6.252582,12,0,0
0,45.92276,1,8.282234,8,0,0
0,62.84168,0,7.891108,17,1,0
0,69.68937,0,11.67546,9,2,0
0,63.64621,0,6.445166,12,0,0
0,70.4936,0,12.36724,7,3,0
0,48.56433,0,7.815757,12,2,0
0,58.06194,0,8.01759,14,0,0
0,63.86146,0,12.78761,14,1,0
0,60.97619,0,10.51765,17,1,1
0,52.87464,0,11.79419,15,1,0
0,61.4943,0,6.593658,11,0,0
0,58.15583,0,11.64392,14,2,0
0,52.39253,0,7.853321,11,2,0
0,63.5224,0,6.406512,10,2,1
0,60.1501,1,7.763471,5,0,1
0,54.97976,0,11.28086,11,0,0
0,63.28052,0,6.927298,16,0,0
0,63.01044,0,9.988954,11,1,0
0,48.9954,0,3.39885,18,2,0
0,58.28008,0,12.47071,14,1,0
0,54.68337,0,8.623899,10,0,1
0,69.56109,0,11.46155,14,1,0
0,52.64455,0,8.565618,14,0,0
0,54.87839,0,11.54034,13,0,0
0,69.7211,1,13.83085,9,3,1
0,55.15571,0,6.115623,14,0,1
0,52.95508,0,9.430403,15,1,1
0,57.92383,0,5.663817,11,0,0
0,71.15596,0,10.3909,13,1,1
0,39.27289,0,6.185475,10,1,0
0,71.67868,0,8.366414,10,0,0
0,59.28333,0,7.048179,16,0,1
0,69.70982,0,10.09753,13,0,1
0,67.92804,0,12.10813,13,0,0
0,52.58546,1,9.379331,16,0,0
0,61.85982,0,8.486165,15,1,0
0,54.36032,0,10.71778,14,2,0
1,65.19187,0,8.130367,9,0,0
0,71.44569,0,12.73528,12,1,0
0,71.50838,0,12.98993,8,0,0
0,69.9386,0,4.484085,10,1,0
0,68.47117,0,6.909162,13,2,0
0,57.81039,0,7.552433,13,2,1
0,48.59906,0,9.644709,8,1,0
0,70.00545,0,6.008081,15,0,0
0,64.37488,0,9.624033,8,3,0
0,55.71809,0,8.477589,8,2,1
0,54.73234,0,4.068396,16,0,1
0,67.83633,0,8.952255,16,1,1
0,61.91553,0,11.7614,8,0,2
0,57.527,0,14.8515,9,1,1
0,61.75393,1,12.1247,16,0,1
0,71.92785,0,8.58683,13,1,1
0,69.16679,0,10.85729,11,0,0
0,65.22821,0,7.40371,14,1,0
0,52.1213,0,8.838694,8,0,0
0,69.22914,0,8.10792,12,0,0
0,66.29517,0,7.940397,15,0,1
0,55.67421,0,9.158931,13,0,0
0,67.23058,0,13.05714,11,1,0
0,64.46474,1,7.71243,12,1,0
0,46.84844,0,9.894645,11,0,0
1,62.08563,0,7.500922,9,0,0
0,52.59645,0,9.093379,12,1,0
0,60.70855,0,7.761601,16,2,0
0,63.96787,0,7.612941,12,0,0
0,54.59144,0,13.32505,7,1,1
0,44.21572,0,10.1755,12,1,0
0,37.05135,0,13.00811,12,3,0
0,66.44706,0,8.816743,9,0,0
0,64.52797,0,13.23123,7,1,0
0,45.62851,0,11.7697,14,1,0
0,66.16108,1,13.19849,12,0,0
0,43.91274,0,12.76536,11,2,2
0,61.69408,0,8.637922,6,0,1
0,67.02374,1,9.540415,7,2,2
1,44.24001,0,7.172198,10,2,0
0,56.67924,0,10.08633,15,1,0
0,58.59644,1,9.722124,14,1,1
0,53.47075,0,12.74981,11,2,0
0,55.83128,0,12.84155,15,1,0
0,71.31142,0,6.519561,11,1,0
0,49.59222,1,5.819784,13,1,0
1,40.21109,1,5.982841,12,0,1
0,63.3194,1,17.46416,13,2,0
0,47.86746,0,12.88716,10,2,1
0,60.45695,0,7.692979,9,1,1
0,66.02069,1,7.070032,14,2,0
0,66.13718,0,8.732089,12,0,0
0,65.13745,0,15.27827,12,3,2
0,71.68832,0,15.18246,9,1,0
0,40.78534,0,14.62375,16,0,0
0,65.93469,0,13.2899,8,3,1
0,57.26943,0,8.2556,11,3,2
0,63.71082,0,6.764861,11,1,2
0,67.49463,0,10.03575,12,1,0
0,43.04477,0,7.775248,10,2,1
0,42.25122,0,11.58313,13,0,0
0,44.57297,0,7.599065,14,0,0
0,65.52159,0,11.89461,14,0,0
0,52.53037,0,9.230836,13,2,0
0,48.03223,0,9.889813,17,1,1
0,71.53791,0,10.58605,12,1,1
0,51.41852,1,15.41723,8,1,0
0,58.4866,0,9.021887,10,0,0
1,48.49789,1,10.47355,10,2,0
0,59.49864,1,8.645692,10,0,1
0,60.08382,0,4.612988,6,0,0
0,50.94315,0,12.54984,11,0,0
0,54.50263,1,8.775775,19,0,0
0,45.22174,0,9.836612,13,1,0
0,67.88471,0,10.5873,11,1,0
0,63.59872,0,7.570833,8,2,0
0,43.46156,0,7.296658,11,2,0
0,54.63591,1,4.545091,12,2,1
0,50.3835,1,10.96178,11,2,0
0,66.2073,0,13.08501,16,1,0
0,57.4079,0,7.645854,8,1,1
0,55.42229,0,7.071665,11,2,0
0,40.96005,0,8.968022,11,1,0
0,59.48183,0,8.318438,13,3,0
0,69.53236,0,12.49717,13,1,2
1,39.22782,0,11.67884,14,1,0
1,52.56715,0,11.64092,13,2,0
0,41.75833,0,10.08809,18,2,1
0,56.64692,0,13.63887,10,3,0
0,70.01227,0,12.54155,13,0,2
0,69.24438,0,9.411341,11,0,0
0,65.24225,0,4.332488,12,1,0
0,48.50031,1,10.21764,11,0,0
0,53.15277,0,10.74516,10,2,1
0,59.35209,0,8.563528,15,1,0
0,55.22442,0,8.619676,10,0,0
0,62.72855,0,8.434635,13,2,1
0,56.43572,0,6.275178,14,2,0
1,61.70044,0,9.380632,11,1,0
0,69.38376,0,12.09357,9,1,0
0,45.91919,0,12.83245,13,0,0
0,70.99616,0,6.307844,17,1,0
0,38.92029,1,4.876124,9,2,0
0,63.88028,0,5.086843,14,2,0
0,68.00942,0,10.01693,9,0,0
0,63.04815,0,14.48531,19,1,1
0,64.33856,0,11.50669,11,0,0
0,62.23314,0,5.818841,14,0,1
0,59.14986,1,8.342814,8,1,0
0,71.7825,0,12.12826,10,0,0
0,43.93445,0,11.40682,12,3,0
0,68.97498,0,10.14164,17,3,0
0,43.69919,1,9.29496,10,0,1
0,50.76631,0,2.269867,13,1,0
0,36.98095,0,9.154572,14,0,0
0,54.8376,0,11.07482,12,0,1
0,64.08859,0,9.485819,14,2,0
0,45.96907,0,11.36276,17,0,0
0,48.04306,1,6.975482,14,0,0
0,60.16674,0,11.60075,9,2,1
0,64.15463,0,15.991,12,1,1
0,41.72598,0,9.32007,11,1,2
0,53.86603,0,10.31058,13,3,0
0,63.96033,0,6.584119,16,0,0
0,58.34548,0,9.256176,17,2,0
0,59.46147,0,18.1762,8,0,0
0,70.59181,0,14.89582,8,1,0
0,55.62538,0,6.921566,12,0,0
0,54.06613,0,6.950896,13,0,0
0,60.98195,0,10.37611,12,0,0
0,51.53345,0,11.06332,14,1,0
0,64.48611,0,8.016783,10,1,0
0,65.63056,0,8.238358,14,0,1
0,51.53674,0,10.67482,10,2,0
1,48.76309,0,12.23929,15,0,1
0,71.02583,0,11.86028,10,0,0
0,47.52483,1,8.332958,10,2,1
0,68.03642,1,11.51296,17,1,0
0,63.37764,0,12.29361,9,1,0
0,69.36684,1,12.32696,13,1,0
0,64.91577,0,8.974128,12,0,0
0,60.74742,0,10.96135,7,1,0
0,65.25348,0,12.81844,13,2,1
0,60.80126,0,11.3868,5,1,0
0,55.75197,0,10.56199,14,2,0
0,61.23692,0,16.01645,8,1,2
0,42.93116,1,6.468919,12,3,0
0,64.76289,0,8.112139,9,1,0
0,63.70616,0,14.25864,10,0,0
0,66.74044,0,12.1242,11,0,1
1,43.69814,0,11.44246,9,1,1
0,55.89461,1,9.897425,19,1,0
0,61.2082,0,8.29404,16,1,1
0,67.75127,0,6.391658,10,0,0
0,67.11199,0,11.87438,12,2,0
0,55.18746,0,11.84221,15,1,0
0,71.97435,0,8.91884,15,2,1
0,41.67396,0,10.37357,15,0,1
0,68.55339,0,7.662668,11,1,0
0,61.13096,1,7.626861,11,0,0
0,68.41538,0,10.03188,12,1,2
0,66.23131,0,11.00147,9,0,0
0,59.64391,0,10.44139,13,2,0
0,67.39064,0,13.33174,9,2,0
0,70.17136,0,7.908562,11,2,1
1,62.99453,0,13.85993,15,2,0
0,56.26037,0,10.699,12,1,1
0,46.66033,1,15.92998,12,0,0
0,69.06894,0,10.42544,11,0,0
0,68.45528,0,15.28653,11,2,1
0,65.05265,0,16.68122,12,1,0
0,64.48112,0,10.93998,10,2,1
0,69.45823,0,12.40842,11,0,0
0,71.24754,0,12.66535,9,0,1
1,62.69829,0,17.67735,6,0,0
0,38.58318,0,10.47784,12,0,1
0,62.71436,0,3.406276,17,2,0
0,70.63479,0,8.799224,15,0,1
0,60.04717,0,13.51521,16,1,0
0,52.9247,0,14.05088,14,0,0
0,69.86605,1,7.344589,15,0,0
0,53.39442,1,11.63665,12,1,0
0,61.36647,0,2.61208,16,1,0
0,71.80608,0,4.48479,12,0,0
0,50.40492,0,7.707569,16,0,0
0,67.60425,0,10.75517,14,3,0
0,60.42738,0,8.575295,6,0,0
0,71.99132,0,7.88648,13,3,0
0,52.26662,0,16.4764,13,2,1
0,63.81393,0,13.78754,14,0,0
0,50.44094,0,7.83842,11,0,0
0,37.04844,0,5.828119,16,0,2
0,60.26349,1,6.397555,7,1,0
0,66.10035,1,12.44411,6,2,0
0,46.03183,0,11.08114,13,0,1
0,53.24575,0,6.665835,13,2,0
0,61.35418,0,15.25427,17,0,1
0,59.60557,0,8.081922,12,1,0
0,56.34451,0,2.106053,12,0,0
0,71.99418,0,11.9755,13,0,0
0,61.84543,0,10.5758,9,1,0
0,45.34674,0,12.51342,17,0,0
0,70.99524,1,9.073224,10,0,0
0,66.89948,1,8.358239,13,0,0
0,51.58987,0,8.849924,10,0,0
1,43.40615,1,7.357459,10,1,1
0,53.91114,0,13.47448,7,0,0
0,44.14809,0,9.008521,15,0,2
0,49.22149,0,14.00066,15,1,0
0,52.60487,0,9.37573,13,0,0
1,55.02676,0,5.604732,8,2,1
0,50.60009,0,10.74978,15,1,2
1,48.60336,0,9.914814,10,0,1
0,66.03662,1,14.05835,8,0,0
0,68.87713,1,10.24939,15,1,0
0,60.1745,0,1.45088,9,1,0
0,64.2498,0,10.56609,11,1,1
0,54.65479,0,9.168674,10,0,0
0,70.50947,0,8.191336,12,2,0
0,67.06183,1,10.15639,5,1,0
0,43.02146,0,11.88471,13,1,0
0,49.8063,1,3.957036,11,0,0
0,65.91489,1,10.18947,17,1,0
0,63.8887,0,9.012997,17,1,0
0,69.93109,0,9.091744,12,2,0
0,68.38161,0,8.256297,11,1,0
0,62.8566,0,12.37749,10,0,0
0,56.24647,0,9.298875,14,0,0
1,64.86438,0,11.18575,14,0,0
0,65.2372,0,10.19811,12,0,0
1,48.70941,1,14.20099,15,0,1
1,55.49261,0,8.873568,18,0,0
0,62.59584,0,9.570437,17,0,1
0,68.79248,0,14.05877,13,3,0
0,56.0677,0,8.232258,11,1,0
0,56.75264,0,8.982395,14,2,0
0,67.00862,0,15.24321,14,0,0
0,66.85966,0,11.36648,12,2,0
0,68.70194,0,10.25356,11,1,1
0,64.9377,0,8.069085,12,1,1
0,55.55389,1,11.71658,10,1,1
0,67.25716,0,13.59404,9,1,0
0,68.11166,0,3.605531,12,1,1
0,69.64918,0,13.085,7,1,1
0,59.56187,0,10.34783,8,1,0
0,68.6504,0,9.457734,12,1,0
0,68.34963,0,16.62973,11,1,0
0,65.90337,0,6.31343,9,1,0
1,45.75297,0,10.98742,14,0,0
0,70.56361,0,9.411526,9,1,0
0,57.0815,0,6.008386,13,1,0
0,60.0122,0,9.312883,13,0,1
0,71.3386,1,7.006661,9,2,1
0,61.9146,1,11.77757,10,0,0
0,67.39326,0,10.3045,10,0,0
0,65.38821,1,7.581553,13,1,2
0,52.69236,0,8.286499,5,0,0
0,44.68507,0,9.60347,11,1,0
1,64.5943,0,15.17134,11,0,0
0,62.84343,0,5.089983,15,1,0
0,65.11394,0,10.30083,10,2,0
0,66.74968,0,5.606608,13,1,0
0,62.27729,1,3.752717,12,1,1
0,48.4017,0,16.54026,13,0,0
0,61.65935,0,7.192287,16,0,0
0,64.02401,1,9.17978,15,1,0
0,58.47534,0,7.617914,13,0,2
0,62.77262,0,9.341105,11,3,0
1,49.11866,1,8.396047,11,2,0
0,65.44262,0,4.53814,19,2,1
0,61.09569,1,15.1263,10,0,0
0,60.55095,0,10.19738,11,0,0
0,54.0833,1,6.551707,18,3,0
1,43.73697,0,6.214598,9,1,1
0,65.36252,0,7.505205,15,0,0
0,38.84886,0,6.229531,8,2,0
0,36.19603,0,5.529764,15,2,0
0,61.45615,0,9.316164,11,3,0
0,48.78507,0,12.02259,13,0,2
0,59.00593,0,8.8901,11,0,1
0,71.6524,0,10.92999,11,1,1
0,41.09672,0,11.8857,10,2,1
0,70.68543,0,9.354732,15,0,1
0,66.82313,0,10.81518,16,1,0
0,59.30543,0,8.268789,9,2,0
0,62.59775,0,14.43295,14,1,0
0,62.27601,0,9.070611,12,0,0
0,65.06621,0,5.834138,13,0,0
0,64.34133,0,12.46116,11,2,1
0,52.30473,0,12.18144,10,2,1
0,48.73343,0,11.36428,9,0,1
0,67.20217,0,11.8337,12,1,0
0,71.59338,1,8.813439,15,0,0
0,70.90919,0,15.03023,7,1,0
0,48.28595,0,13.26881,17,0,0
0,45.51779,0,7.026948,12,0,1
0,70.14609,0,11.64938,12,0,0
0,71.2039,0,9.46119,11,0,1
0,56.70254,0,10.52187,16,2,0
0,67.10152,0,14.64928,18,2,0
0,65.12634,0,16.6785,12,2,0
0,58.85834,0,8.693473,8,2,0
0,63.82538,0,9.365159,10,3,0
0,55.65515,0,8.277741,8,1,0
0,65.34077,0,7.405174,16,2,0
0,71.11137,0,10.67876,10,1,1
0,59.16197,1,9.315925,14,2,0
0,42.76683,1,12.90663,12,0,0
0,71.74385,0,12.06092,10,0,0
0,67.11925,0,8.732297,11,1,0
0,68.52272,0,6.661702,6,1,2
0,49.98309,0,13.17979,11,1,0
0,70.40991,0,6.797028,14,0,0
0,68.50985,0,7.64925,14,0,0
0,70.45931,1,11.90673,12,1,0
1,57.54686,0,11.16606,5,1,0
0,70.83727,1,9.216302,14,0,0
0,64.68179,0,10.13223,15,2,0
0,52.25168,0,11.63685,10,1,2
0,41.36314,0,4.452995,9,2,1
0,57.42888,1,7.381781,13,0,0
0,67.87061,0,4.445847,10,0,0
0,57.3396,0,13.64684,11,0,0
0,48.71074,0,11.99123,20,0,0
0,65.19543,0,8.703489,9,0,0
0,63.47229,0,12.07096,17,0,1
0,64.25691,0,12.56239,16,1,0
0,61.21945,0,9.945029,9,1,0
0,61.0763,0,8.36964,8,0,1
1,55.51616,0,9.442846,10,2,1
0,55.40614,0,8.543635,10,0,0
0,61.24745,0,6.634736,12,2,1
0,62.68234,0,11.89701,14,1,1
0,59.33067,0,9.354817,13,0,1
0,65.89761,0,14.34836,14,2,0
0,64.85756,0,9.414574,3,0,0
0,62.78671,1,6.975702,15,0,2
0,46.65167,0,10.78835,10,1,0
0,64.95453,0,8.272683,8,3,1
0,70.9092,0,10.52838,8,1,0
0,59.59893,0,11.43356,13,0,0
